Rooms,Propertycount,Price,Method_PI,Method_S,Method_SA,Method_SP,Method_VB,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea_Banyule,CouncilArea_Bayside,CouncilArea_Boroondara,CouncilArea_Brimbank,CouncilArea_Cardinia,CouncilArea_Casey,CouncilArea_Darebin,CouncilArea_Frankston,CouncilArea_Glen Eira,CouncilArea_Greater Dandenong,CouncilArea_Hobsons Bay,CouncilArea_Hume,CouncilArea_Kingston,CouncilArea_Knox,CouncilArea_Macedon Ranges,CouncilArea_Manningham,CouncilArea_Maribyrnong,CouncilArea_Maroondah,CouncilArea_Melbourne,CouncilArea_Melton,CouncilArea_Monash,CouncilArea_Moonee Valley,CouncilArea_Moorabool,CouncilArea_Moreland,CouncilArea_Nillumbik,CouncilArea_Port Phillip,CouncilArea_Stonnington,CouncilArea_Unavailable,CouncilArea_Whitehorse,CouncilArea_Whittlesea,CouncilArea_Wyndham,CouncilArea_Yarra,CouncilArea_Yarra Ranges,CouncilArea_nan,Lattitude,Longtitude,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,Type
3,3280.0,2575000.0,0,1,0,0,0,736252,3.3,3206,3.0,2.0,1.0,228.0,93.66666666666667,1926.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8445,144.9501,0,0,0,0,0,1,0,0,0
2,3280.0,1322500.0,0,1,0,0,0,736252,3.3,3206,2.0,1.0,0.0,149.0,98.0,1890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8443,144.9481,0,0,0,0,0,1,0,0,0
2,3280.0,1562500.0,0,1,0,0,0,736252,3.3,3206,2.0,1.0,0.0,141.0,83.0,1890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8424,144.9562,0,0,0,0,0,1,0,0,0
3,3280.0,2000000.0,0,0,0,0,1,736070,3.3,3206,3.0,2.0,1.0,211.0,147.0,1900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.847,144.9575,0,0,0,0,0,1,0,0,0
3,3280.0,1900000.0,0,1,0,0,0,736406,3.3,3206,3.0,1.0,0.0,209.0,146.5,1900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8468,144.9546,0,0,0,0,0,1,0,0,0
3,3280.0,3010000.0,0,1,0,0,0,736406,3.3,3206,3.0,2.0,0.0,147.0,146.0,1890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8473,144.9551,0,0,0,0,0,1,0,0,0
4,3280.0,2800000.0,0,0,0,0,1,736133,3.3,3206,4.0,3.0,1.0,327.0,254.0,1910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8467,144.9475,0,0,0,0,0,1,0,0,0
3,3280.0,2100000.0,0,0,0,1,0,736077,3.3,3206,2.0,1.0,1.0,120.0,123.0,1900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8427,144.9546,0,0,0,0,0,1,0,0,0
3,3280.0,2000000.0,1,0,0,0,0,736231,3.3,3206,3.0,1.0,1.0,238.0,131.0,1890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8461,144.9528,0,0,0,0,0,1,0,0,0
4,3280.0,4735000.0,0,1,0,0,0,736385,3.3,3206,4.0,2.0,1.0,330.0,207.0,1910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8477,144.9558,0,0,0,0,0,1,0,0,0
2,3280.0,1340000.0,0,1,0,0,0,736385,3.3,3206,2.0,1.0,0.0,136.0,194.6,1904.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.846,144.9517,0,0,0,0,0,1,0,0,0
3,3280.0,1801000.0,0,1,0,0,0,736385,3.3,3206,3.0,1.0,1.0,202.0,182.2,1898.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8429,144.9493,0,0,0,0,0,1,0,0,0
3,3280.0,1532000.0,0,1,0,0,0,736171,3.3,3206,3.0,3.0,1.0,0.0,169.8,1892.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8415,144.9585,0,0,0,0,0,1,0,0,0
3,3280.0,3755000.0,0,1,0,0,0,736171,3.3,3206,3.0,2.0,2.0,325.0,157.4,1886.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8413,144.95,0,0,0,0,0,1,0,0,0
4,3280.0,2140000.0,0,1,0,0,0,736142,3.3,3206,3.0,2.0,1.0,183.0,145.0,1880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8434,144.9495,0,0,0,0,0,1,0,0,0
2,3280.0,1750000.0,0,1,0,0,0,736295,3.3,3206,2.0,1.0,1.0,162.0,106.5,1885.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8416,144.9488,0,0,0,0,0,1,0,0,0
2,3280.0,980000.0,0,1,0,0,0,736112,3.3,3206,2.0,1.0,0.0,79.0,68.0,1890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8387,144.9519,0,0,0,0,0,1,0,0,0
3,3280.0,2030000.0,0,1,0,0,0,736204,3.3,3206,3.0,2.0,0.0,152.0,101.0,1890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8488,144.9551,0,0,0,0,0,1,0,0,0
3,3280.0,1740000.0,1,0,0,0,0,736204,3.3,3206,3.0,2.0,2.0,147.0,134.0,1890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8448,144.9453,0,0,0,0,0,1,0,0,0
3,3280.0,2800000.0,0,0,0,0,1,736175,3.3,3206,3.0,3.0,1.0,0.0,94.0,1895.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8399,144.9577,0,0,0,0,0,1,0,0,0
1,3280.0,985000.0,0,1,0,0,0,736175,3.3,3206,1.0,1.0,0.0,81.0,54.0,1900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.8411,144.9497,0,0,0,0,0,1,0,0,0
4,2211.0,2000000.0,0,1,0,0,0,736210,6.4,3078,3.0,2.0,4.0,853.0,263.0,1930.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7707,145.0318,0,0,1,0,0,0,0,0,0
3,2211.0,1110000.0,0,1,0,0,0,736210,6.4,3078,3.0,2.0,2.0,208.0,243.0,2013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-37.7854,145.0325,0,0,1,0,0,0,0,0,0
3,2211.0,1492000.0,0,1,0,0,0,736392,6.4,3078,3.0,2.0,2.0,411.0,223.0,1969.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7713,145.0279,0,0,1,0,0,0,0,0,0
4,2211.0,1717500.0,0,1,0,0,0,736245,6.4,3078,4.0,2.0,1.0,599.0,203.0,1925.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7717,145.031,0,0,1,0,0,0,0,0,0
5,2211.0,2840000.0,0,1,0,0,0,736127,6.4,3078,5.0,4.0,4.0,809.0,165.0,1910.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.775,145.0268,0,0,1,0,0,0,0,0,0
2,2211.0,805000.0,0,1,0,0,0,736280,6.4,3078,2.0,2.0,3.0,155.0,140.0,2004.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7804,145.0308,0,0,1,0,0,0,0,0,1
3,2211.0,2000000.0,1,0,0,0,0,736252,6.4,3078,3.0,3.0,2.0,686.0,128.8,1990.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.78,145.0341,0,0,1,0,0,0,0,0,0
3,2211.0,1540000.0,0,1,0,0,0,736070,6.4,3078,3.0,1.0,2.0,592.0,123.2,1983.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7755,145.0288,0,0,1,0,0,0,0,0,0
4,2211.0,1830000.0,0,1,0,0,0,736287,6.4,3078,4.0,2.0,2.0,606.0,112.0,1970.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7743,145.0316,0,0,1,0,0,0,0,0,0
4,2211.0,2100000.0,0,1,0,0,0,736287,6.4,3078,4.0,2.0,2.0,575.0,271.0,2008.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7723,145.0319,0,0,1,0,0,0,0,0,0
3,2211.0,865000.0,0,0,0,1,0,736106,6.4,3078,3.0,1.0,1.0,180.0,131.0,2010.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7802,145.0243,0,0,1,0,0,0,0,0,0
2,2211.0,650000.0,0,0,0,1,0,736231,6.4,3078,0.0,1.0,0.0,0.0,60.5,1962.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-37.7848,145.025,0,0,1,0,0,0,0,0,1
3,2211.0,1165000.0,0,1,0,0,0,736142,6.4,3078,3.0,1.0,2.0,979.0,166.5,1947.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-37.7792,145.029,0,0,1,0,0,0,0,0,0
4,2211.0,1900000.0,0,0,0,1,0,736295,6.4,3078,4.0,2.0,2.0,556.0,272.0,1930.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-37.7844,145.0225,0,0,1,0,0,0,0,0,0
3,2211.0,1485000.0,0,0,0,1,0,736204,6.4,3078,3.0,0.0,0.0,597.0,241.0,1925.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7781,145.0284,0,0,1,0,0,0,0,0,0
4,2211.0,1950000.0,0,1,0,0,0,736175,6.4,3078,4.0,2.0,3.0,589.0,210.0,1920.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.7719,145.0309,0,0,1,0,0,0,0,0,0
3,5301.0,520000.0,0,0,0,0,1,736210,13.8,3018,3.0,2.0,1.0,352.0,242.0,2015.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.87,144.825,0,0,0,0,0,0,1,0,0
5,5301.0,1525000.0,0,1,0,0,0,736301,13.8,3018,5.0,3.0,3.0,729.0,268.0,2005.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8721,144.8105,0,0,0,0,0,0,1,0,0
2,5301.0,720000.0,0,1,0,0,0,735998,13.8,3018,2.0,1.0,2.0,292.0,125.0,2013.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8687,144.8197,0,0,0,0,0,0,1,0,1
3,5301.0,1120000.0,0,1,0,0,0,736392,13.8,3018,3.0,1.0,2.0,506.0,120.0,1930.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8693,144.8375,0,0,0,0,0,0,1,0,0
4,5301.0,780000.0,1,0,0,0,0,736119,13.8,3018,4.0,1.0,4.0,655.0,170.0,1946.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.868,144.8154,0,0,0,0,0,0,1,0,0
4,5301.0,1780000.0,0,0,0,1,0,736119,13.8,3018,4.0,3.0,6.0,1057.0,220.0,1962.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8681,144.819,0,0,0,0,0,0,1,0,0
3,5301.0,660000.0,0,0,0,0,1,736091,13.8,3018,3.0,1.0,1.0,602.0,123.0,1955.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8616,144.8116,0,0,0,0,0,0,1,0,0
3,5301.0,683500.0,0,1,0,0,0,736275,13.8,3018,3.0,1.0,1.0,530.0,108.0,1971.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8594,144.817,0,0,0,0,0,0,1,0,0
3,5301.0,1335000.0,0,1,0,0,0,736245,13.8,3018,3.0,1.0,4.0,777.0,22.0,1953.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8697,144.8249,0,0,0,0,0,0,1,0,0
3,5301.0,800000.0,0,0,0,1,0,736245,13.8,3018,3.0,2.0,2.0,280.0,49.0,1997.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8734,144.8143,0,0,0,0,0,0,1,0,1
4,5301.0,1070000.0,0,1,0,0,0,736217,13.8,3018,4.0,2.0,2.0,695.0,66.5,1985.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8733,144.8147,0,0,0,0,0,0,1,0,0
3,5301.0,705000.0,0,1,0,0,0,736371,13.8,3018,3.0,2.0,2.0,197.0,152.0,1970.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8579,144.8181,0,0,0,0,0,0,1,0,1
4,5301.0,845000.0,0,1,0,0,0,736371,13.8,3018,4.0,1.0,2.0,745.0,130.0,1950.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8658,144.8155,0,0,0,0,0,0,1,0,0
3,5301.0,743000.0,0,0,0,1,0,736280,13.8,3018,3.0,2.0,2.0,211.0,176.0,1982.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8698,144.816,0,0,0,0,0,0,1,0,1
3,5301.0,635000.0,0,1,0,0,0,736098,13.8,3018,3.0,1.0,4.0,625.0,119.66666666666667,1960.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8611,144.8114,0,0,0,0,0,0,1,0,0
3,5301.0,678000.0,0,1,0,0,0,736070,13.8,3018,3.0,1.0,2.0,606.0,87.0,1950.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8608,144.8124,0,0,0,0,0,0,1,0,0
3,5301.0,712000.0,0,1,0,0,0,736224,13.8,3018,3.0,1.0,2.0,363.0,106.0,1989.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8674,144.8375,0,0,0,0,0,0,1,0,0
3,5301.0,840000.0,0,0,0,1,0,736406,13.8,3018,3.0,2.0,2.0,534.0,136.0,1965.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.86,144.8245,0,0,0,0,0,0,1,0,0
3,5301.0,980000.0,0,1,0,0,0,736287,13.8,3018,3.0,1.0,2.0,724.0,130.25,1975.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8672,144.817,0,0,0,0,0,0,1,0,0
3,5301.0,605100.0,0,1,0,0,0,736106,13.8,3018,3.0,2.0,0.0,265.0,124.5,1986.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8583,144.8172,0,0,0,0,0,0,1,0,1
3,5301.0,880000.0,1,0,0,0,0,736198,13.8,3018,3.0,3.0,1.0,577.0,118.75,1996.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8699,144.8235,0,0,0,0,0,0,1,0,0
4,5301.0,1030000.0,0,1,0,0,0,736385,13.8,3018,4.0,1.0,0.0,797.0,109.75,1992.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8663,144.8387,0,0,0,0,0,0,1,0,0
3,5301.0,753000.0,0,1,0,0,0,736142,13.8,3018,3.0,2.0,2.0,529.0,103.25,1964.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8612,144.8247,0,0,0,0,0,0,1,0,0
2,5301.0,857000.0,0,0,0,1,0,736295,13.8,3018,2.0,2.0,1.0,675.0,100.0,1950.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8653,144.8129,0,0,0,0,0,0,1,0,0
3,5301.0,1500000.0,0,1,0,0,0,736112,13.8,3018,3.0,1.0,1.0,929.0,51.5,1982.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8651,144.832,0,0,0,0,0,0,1,0,0
3,5301.0,900000.0,0,1,0,0,0,736112,13.8,3018,3.0,1.0,4.0,697.0,25.0,1999.3333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.871,144.8075,0,0,0,0,0,0,1,0,0
3,5301.0,740000.0,0,1,0,0,0,736204,13.8,3018,3.0,1.0,2.0,604.0,47.0,1984.6666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8631,144.8195,0,0,0,0,0,0,1,0,0
4,5301.0,931000.0,0,1,0,0,0,736204,13.8,3018,4.0,2.0,3.0,532.0,69.0,1970.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8637,144.8365,0,0,0,0,0,0,1,0,0
2,5301.0,535600.0,0,0,0,1,0,736175,13.8,3018,2.0,1.0,1.0,154.0,91.0,1996.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8646,144.8272,0,0,0,0,0,0,1,0,0
5,5132.0,1085000.0,0,1,0,0,0,736210,11.1,3025,5.0,3.0,6.0,592.0,251.0,1965.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8388,144.8567,0,0,0,0,0,0,1,0,0
3,5132.0,781000.0,0,1,0,0,0,736210,11.1,3025,3.0,1.0,2.0,533.0,117.0,1970.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8291,144.835,0,0,0,0,0,0,1,0,0
3,5132.0,750000.0,0,0,0,1,0,736392,11.1,3025,3.0,1.0,3.0,554.0,97.0,1989.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8449,144.85,0,0,0,0,0,0,1,0,0
2,5132.0,421000.0,0,1,0,0,0,736392,11.1,3025,2.0,1.0,1.0,77.0,77.0,2009.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8351,144.8529,0,0,0,0,0,0,1,0,1
3,5132.0,1405000.0,0,1,0,0,0,736392,11.1,3025,3.0,1.0,3.0,655.0,122.0,1988.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8338,144.8562,0,0,0,0,0,0,1,0,0
3,5132.0,683000.0,0,1,0,0,0,736119,11.1,3025,3.0,1.0,2.0,534.0,167.0,1967.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8284,144.8355,0,0,0,0,0,0,1,0,0
3,5132.0,623000.0,0,1,0,0,0,736119,11.1,3025,3.0,1.0,3.0,540.0,148.5,1989.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8267,144.8368,0,0,0,0,0,0,1,0,0
3,5132.0,720000.0,0,0,0,0,1,736182,11.1,3025,3.0,2.0,1.0,0.0,130.0,2012.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8379,144.8583,0,0,0,0,0,0,1,0,0
3,5132.0,588000.0,0,1,0,0,0,736091,11.1,3025,3.0,1.0,1.0,328.0,118.0,1970.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.838,144.8555,0,0,0,0,0,0,1,0,0
3,5132.0,710000.0,1,0,0,0,0,736275,11.1,3025,3.0,1.0,3.0,540.0,116.0,1960.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8294,144.8378,0,0,0,0,0,0,1,0,0
4,5132.0,875000.0,0,0,0,1,0,736245,11.1,3025,3.0,1.0,4.0,559.0,169.0,1965.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8448,144.8529,0,0,0,0,0,0,1,0,0
3,5132.0,700000.0,0,0,0,0,1,736308,11.1,3025,3.0,1.0,3.0,554.0,154.0,1965.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8449,144.85,0,0,0,0,0,0,1,0,0
2,5132.0,640000.0,0,1,0,0,0,736399,11.1,3025,2.0,1.0,1.0,252.0,139.0,1965.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8397,144.8602,0,0,0,0,0,0,1,0,1
4,5132.0,650000.0,0,0,0,1,0,736127,11.1,3025,4.0,1.0,4.0,558.0,124.0,1988.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8451,144.8529,0,0,0,0,0,0,1,0,0
3,5132.0,675000.0,0,1,0,0,0,736098,11.1,3025,3.0,2.0,2.0,171.0,109.0,2012.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8337,144.8554,0,0,0,0,0,0,1,0,0
3,5132.0,708000.0,0,1,0,0,0,736252,11.1,3025,3.0,1.0,2.0,585.0,97.0,1960.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8258,144.8523,0,0,0,0,0,0,1,0,0
4,5132.0,965000.0,0,0,0,1,0,736252,11.1,3025,4.0,1.0,4.0,851.0,265.66666666666663,1969.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8345,144.8444,0,0,0,0,0,0,1,0,0
3,5132.0,680000.0,0,1,0,0,0,736287,11.1,3025,3.0,1.0,3.0,551.0,434.3333333333333,1979.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8254,144.8514,0,0,0,0,0,0,1,0,0
3,5132.0,770000.0,0,0,0,1,0,736287,11.1,3025,3.0,1.0,3.0,602.0,603.0,1988.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8327,144.8451,0,0,0,0,0,0,1,0,0
3,5132.0,923000.0,0,1,0,0,0,736106,11.1,3025,3.0,1.0,2.0,740.0,386.5,1998.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8269,144.8455,0,0,0,0,0,0,1,0,0
