Suburb,Address,Rooms,Propertycount,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Type
41,7282,2,10579.0,800000.0,1,94,736119,11.2,146,2.0,1.0,1.0,90.0,74.0,1960.0,1,-37.9122,145.0038,5,1
41,8706,2,10579.0,892500.0,1,160,736091,11.2,146,2.0,1.0,2.0,232.0,92.0,1970.0,1,-37.9157,144.9973,5,1
41,1312,2,10579.0,620000.0,1,82,736275,11.2,146,2.0,2.0,1.0,0.0,74.0,2013.0,1,-37.9042,144.9954,5,1
41,7495,2,10579.0,985000.0,0,135,736275,11.2,146,2.0,1.0,1.0,611.0,118.5,2006.5,1,-37.9039,145.0009,5,1
41,407,2,10579.0,700000.0,0,192,736245,11.2,146,2.0,1.0,1.0,0.0,142.2,1952.0,1,-37.9225,144.9891,5,1
41,4733,2,10579.0,590000.0,1,101,736217,11.2,146,2.0,1.0,1.0,0.0,121.4,1950.0,1,-37.9097,144.9914,5,1
41,7072,3,10579.0,1602000.0,1,192,736308,11.2,146,3.0,2.0,2.0,328.0,224.5,1967.5,1,-37.9288,144.9954,5,1
41,11124,2,10579.0,1300000.0,0,85,736371,11.2,146,2.0,2.0,2.0,0.0,154.75,1951.25,1,-37.9012,144.9878,5,1
41,378,2,10579.0,1100000.0,1,32,736280,11.2,146,2.0,1.0,2.0,0.0,85.0,1935.0,1,-37.9131,144.995,5,1
41,12601,2,10579.0,575000.0,1,32,736280,11.2,146,2.0,1.0,1.0,0.0,121.66666666666667,1916.6666666666667,1,-37.9097,144.9914,5,1
41,8770,3,10579.0,1266000.0,1,94,736189,11.2,146,3.0,1.0,2.0,277.0,116.0,1950.0,1,-37.9268,144.991,5,1
41,261,3,10579.0,826000.0,1,23,736098,11.2,146,3.0,1.0,2.0,119.0,269.5,1944.0,1,-37.8958,144.9994,5,1
41,443,2,10579.0,900000.0,1,160,736098,11.2,146,2.0,2.0,1.0,118.0,394.3333333333333,1970.0,1,-37.914,144.9914,5,1
41,11038,1,10579.0,375000.0,1,260,736252,11.2,146,1.0,1.0,1.0,0.0,40.0,1965.0,1,-37.9181,144.993,5,1
41,12591,2,10579.0,756000.0,1,32,736252,11.2,146,2.0,1.0,1.0,0.0,80.0,1920.0,1,-37.9112,144.9909,5,1
41,4846,2,10579.0,800000.0,4,260,736070,11.2,146,2.0,1.0,1.0,131.0,149.5,1920.0,1,-37.9164,145.0002,5,1
41,289,2,10579.0,905500.0,1,32,736161,11.2,146,2.0,1.0,1.0,122.0,274.3333333333333,1973.3333333333333,1,-37.9188,144.9942,5,1
41,8701,2,10579.0,858000.0,1,135,736406,11.2,146,2.0,1.0,1.0,107.0,75.0,1950.0,1,-37.8958,144.9982,5,1
41,10054,3,10579.0,1005000.0,3,260,736287,11.2,146,3.0,1.0,1.0,0.0,322.0,1957.5,1,-37.909,145.0005,5,1
41,1152,2,10579.0,610000.0,1,192,736106,11.2,146,2.0,1.0,1.0,0.0,75.0,2005.0,1,-37.9156,145.0013,5,1
41,7248,3,10579.0,880000.0,1,260,736106,11.2,146,3.0,1.0,1.0,138.0,105.0,1965.0,1,-37.896,144.9957,5,1
41,10072,2,10579.0,737000.0,1,160,736106,11.2,146,3.0,1.0,1.0,106.0,135.0,1975.0,1,-37.9159,144.9936,5,1
41,9674,3,10579.0,1250000.0,1,135,736198,11.2,146,3.0,2.0,0.0,0.0,141.71428571428572,1924.142857142857,1,-37.9249,144.9928,5,1
41,7017,3,10579.0,835000.0,0,135,736198,11.2,146,3.0,2.0,1.0,0.0,118.42857142857143,1938.2857142857142,1,-37.909,145.0005,5,1
41,8976,2,10579.0,760000.0,0,94,736385,11.2,146,2.0,1.0,2.0,0.0,229.33333333333334,1983.3333333333333,1,-37.914,145.003,5,1
41,11097,2,10579.0,850000.0,0,32,736295,11.2,146,2.0,1.0,1.0,0.0,160.0,1977.5,1,-37.9116,144.9978,5,1
41,7030,1,10579.0,671000.0,1,32,736295,11.2,146,1.0,1.0,1.0,70.0,74.0,1980.0,1,-37.9194,145.0003,5,1
41,11608,3,10579.0,1620000.0,1,32,736295,11.2,146,3.0,2.0,2.0,231.0,157.83333333333334,1946.6666666666667,1,-37.9121,144.9953,5,1
41,5754,3,10579.0,1352500.0,1,260,736204,11.2,146,2.0,2.0,1.0,280.0,110.0,1993.0,1,-37.91,144.989,5,1
42,10102,2,6938.0,700000.0,0,260,736301,10.7,147,2.0,1.0,1.0,0.0,168.75,1960.0,1,-37.9195,145.0067,5,1
42,666,2,6938.0,750000.0,3,32,736301,10.7,147,2.0,1.0,3.0,305.0,154.5,1970.0,1,-37.9318,145.0293,5,1
42,3306,2,6938.0,775000.0,1,32,736275,10.7,147,2.0,1.0,1.0,112.0,90.0,1960.0,1,-37.9306,145.0284,5,1
42,4498,3,6938.0,880000.0,1,32,736371,10.7,147,3.0,2.0,2.0,304.0,34.0,1990.0,1,-37.9308,145.0316,5,1
42,4765,2,6938.0,905000.0,1,94,736252,10.7,147,2.0,1.0,2.0,189.0,93.0,1980.0,1,-37.9172,145.0072,5,1
42,11965,2,6938.0,770000.0,1,94,736406,10.7,147,2.0,1.0,2.0,157.0,254.0,2000.0,1,-37.911,145.0236,5,1
42,11043,1,6938.0,340000.0,4,32,736385,10.7,147,1.0,1.0,1.0,0.0,57.0,1950.0,1,-37.9164,145.0228,5,1
42,6953,2,6938.0,692000.0,1,32,736171,10.7,147,2.0,1.0,1.0,74.0,66.0,1960.0,1,-37.9207,145.0079,5,1
42,4662,2,6938.0,903000.0,1,94,736295,10.7,147,2.0,1.0,1.0,171.0,101.0,1970.0,1,-37.9125,145.0114,5,1
42,7189,2,6938.0,750000.0,1,32,736112,10.7,147,2.0,1.0,1.0,227.0,143.33333333333334,1980.0,1,-37.9085,145.0129,5,1
42,7065,3,6938.0,1245000.0,1,32,736112,10.7,147,3.0,2.0,1.0,227.0,136.66666666666666,1998.0,1,-37.9191,145.0074,5,1
42,8704,2,6938.0,563000.0,1,260,736175,10.7,147,2.0,1.0,1.0,1233.0,130.66666666666666,1960.0,1,-37.9164,145.0228,5,1
46,12617,2,11918.0,428000.0,1,28,736210,5.2,44,2.0,1.0,2.0,0.0,119.5,1970.0,23,-37.7593,144.9652,2,1
46,1678,2,11918.0,410000.0,1,196,736119,5.2,44,2.0,1.0,1.0,0.0,66.0,2000.0,23,-37.7695,144.9528,2,1
46,13090,1,11918.0,272500.0,0,243,736119,5.2,44,1.0,1.0,1.0,0.0,40.0,1970.0,23,-37.762,144.9647,2,1
46,7310,2,11918.0,400000.0,1,106,736182,5.2,44,2.0,1.0,1.0,0.0,61.0,1970.0,23,-37.7608,144.968,2,1
46,13122,2,11918.0,445000.0,1,243,736091,5.2,44,2.0,1.0,1.0,0.0,61.0,1975.0,23,-37.7643,144.9638,2,1
46,544,2,11918.0,659500.0,1,243,736275,5.2,44,2.0,1.0,1.0,100.0,85.0,1970.0,23,-37.7601,144.9581,2,1
46,11045,2,11918.0,600000.0,1,155,736275,5.2,44,2.0,1.0,1.0,0.0,75.0,2011.0,23,-37.777,144.9703,2,1
46,5345,3,11918.0,627000.0,1,155,736275,5.2,44,3.0,2.0,2.0,0.0,91.0,1983.25,23,-37.7634,144.9616,2,1
46,7206,3,11918.0,880000.0,1,63,736308,5.2,44,3.0,2.0,1.0,122.0,152.0,2000.0,23,-37.7697,144.9649,2,1
46,613,2,11918.0,587000.0,3,106,736280,5.2,44,2.0,1.0,1.0,114.0,65.0,1970.0,23,-37.758,144.9667,2,1
46,11181,2,11918.0,600000.0,1,255,736189,5.2,44,2.0,1.0,1.0,768.0,120.66666666666667,1970.0,23,-37.7768,144.9512,2,1
46,11100,1,11918.0,279500.0,1,243,736252,5.2,44,1.0,1.0,1.0,0.0,51.0,1970.0,23,-37.7597,144.9548,2,1
46,5383,3,11918.0,1044000.0,1,106,736161,5.2,44,3.0,1.0,1.0,0.0,85.0,2000.0,23,-37.773,144.9624,2,1
46,4323,2,11918.0,620000.0,1,28,736224,5.2,44,2.0,1.0,1.0,135.0,94.0,1975.0,23,-37.7583,144.9756,2,1
46,5717,2,11918.0,501000.0,1,155,736406,5.2,44,2.0,1.0,1.0,1140.0,80.0,2010.0,23,-37.7634,144.9616,2,1
46,12634,2,11918.0,601000.0,1,28,736406,5.2,44,2.0,1.0,1.0,0.0,57.0,1970.0,23,-37.7778,144.9594,2,1
46,1665,2,11918.0,435000.0,3,106,736133,5.2,44,2.0,1.0,1.0,0.0,57.0,1973.0,23,-37.7597,144.9655,2,1
46,1177,2,11918.0,491000.0,1,106,736287,5.2,44,2.0,1.0,1.0,1080.0,66.0,1960.0,23,-37.7598,144.9655,2,1
46,3036,2,11918.0,350000.0,1,260,736106,5.2,44,2.0,1.0,1.0,0.0,77.5,1906.6666666666667,23,-37.7671,144.9702,2,1
46,4939,1,11918.0,440000.0,1,155,736198,5.2,44,1.0,1.0,1.0,0.0,95.0,1895.0,23,-37.7769,144.9523,2,1
46,10164,2,11918.0,590000.0,1,255,736231,5.2,44,2.0,1.0,1.0,0.0,74.0,2004.0,23,-37.7703,144.9533,2,1
46,4836,2,11918.0,575000.0,1,155,736231,5.2,44,2.0,1.0,1.0,0.0,66.0,1950.0,23,-37.7775,144.9607,2,1
46,1146,1,11918.0,370000.0,1,106,736171,5.2,44,1.0,1.0,1.0,540.0,45.0,1970.0,23,-37.7766,144.9574,2,1
46,1124,1,11918.0,240000.0,0,94,736295,5.2,44,1.0,1.0,1.0,0.0,56.0,1981.3333333333333,23,-37.7776,144.9633,2,1
46,7441,2,11918.0,1180000.0,0,106,736295,5.2,44,2.0,1.0,1.0,0.0,125.5,2010.0,23,-37.7738,144.9585,2,1
46,4552,2,11918.0,592500.0,1,155,736112,5.2,44,2.0,1.0,2.0,0.0,89.0,2002.0,23,-37.7706,144.9608,2,1
46,1662,1,11918.0,370000.0,1,155,736112,5.2,44,1.0,1.0,1.0,0.0,54.0,1965.0,23,-37.7775,144.9607,2,1
48,12632,2,7082.0,521500.0,1,178,736210,5.9,43,2.0,1.0,1.0,0.0,69.0,1960.0,23,-37.768,144.9408,2,1
48,13154,2,7082.0,320000.0,0,155,736301,5.9,43,2.0,1.0,1.0,0.0,94.0,1980.0,23,-37.7514,144.9288,2,1
48,4417,2,7082.0,471000.0,1,106,736392,5.9,43,2.0,1.0,1.0,564.0,60.0,1970.0,23,-37.7665,144.9425,2,1
48,8658,2,7082.0,473000.0,1,91,736119,5.9,43,2.0,1.0,2.0,568.0,55.5,1977.5,23,-37.7682,144.9422,2,1
48,716,1,7082.0,265000.0,0,243,736091,5.9,43,1.0,1.0,1.0,0.0,42.0,2000.0,23,-37.7586,144.9452,2,1
48,2070,1,7082.0,300000.0,3,84,736275,5.9,43,1.0,1.0,0.0,0.0,37.0,1960.0,23,-37.7763,144.947,2,1
48,8761,2,7082.0,380000.0,0,28,736217,5.9,43,2.0,1.0,1.0,0.0,107.0,1970.0,23,-37.7594,144.9427,2,1
48,11147,2,7082.0,400000.0,3,155,736308,5.9,43,2.0,1.0,1.0,73.0,64.0,1960.0,23,-37.7528,144.9368,2,1
48,1369,2,7082.0,400500.0,3,155,736371,5.9,43,2.0,1.0,1.0,0.0,70.0,2013.0,23,-37.7582,144.94,2,1
48,3783,2,7082.0,435000.0,1,155,736127,5.9,43,2.0,1.0,1.0,0.0,150.0,2002.0,23,-37.7727,144.9497,2,1
48,8867,2,7082.0,380000.0,0,106,736252,5.9,43,2.0,1.0,1.0,0.0,62.0,1970.0,23,-37.7676,144.9394,2,1
48,10195,2,7082.0,500000.0,1,28,736161,5.9,43,2.0,1.0,1.0,0.0,75.0,1970.0,23,-37.7595,144.9436,2,1
48,11947,2,7082.0,385000.0,3,106,736406,5.9,43,2.0,1.0,1.0,0.0,62.0,1970.0,23,-37.7688,144.9421,2,1
48,10068,2,7082.0,656000.0,1,49,736406,5.9,43,2.0,1.0,1.0,0.0,60.5,1965.0,23,-37.7609,144.9425,2,1
48,7226,2,7082.0,370000.0,1,196,736406,5.9,43,2.0,1.0,1.0,2120.0,59.0,1960.0,23,-37.7524,144.9347,2,1
48,4934,1,7082.0,320000.0,1,106,736133,5.9,43,1.0,1.0,1.0,0.0,43.0,1970.0,23,-37.7661,144.9422,2,1
48,7192,2,7082.0,400000.0,1,155,736106,5.9,43,2.0,1.0,1.0,0.0,42.333333333333336,1970.0,23,-37.7752,144.9463,2,1
48,13129,1,7082.0,330000.0,1,261,736106,5.9,43,1.0,1.0,1.0,0.0,42.0,1970.0,23,-37.7748,144.9483,2,1
48,11183,2,7082.0,537000.0,3,106,736198,5.9,43,2.0,1.0,1.0,501.0,66.0,1960.0,23,-37.7741,144.9449,2,1
48,12610,1,7082.0,285000.0,0,243,736198,5.9,43,1.0,1.0,1.0,0.0,45.0,1970.0,23,-37.7675,144.939,2,1
48,12519,2,7082.0,370000.0,4,155,736231,5.9,43,2.0,1.0,1.0,0.0,65.0,1970.0,23,-37.7606,144.9443,2,1
48,1166,1,7082.0,252000.0,0,139,736385,5.9,43,1.0,1.0,1.0,0.0,45.0,1970.0,23,-37.7586,144.9433,2,1
48,11928,2,7082.0,370000.0,4,106,736142,5.9,43,2.0,1.0,1.0,0.0,65.0,1970.0,23,-37.7686,144.9421,2,1
48,599,2,7082.0,484000.0,1,106,736142,5.9,43,2.0,1.0,1.0,0.0,65.0,1950.0,23,-37.7543,144.9385,2,1
48,609,1,7082.0,351000.0,0,155,736295,5.9,43,1.0,1.0,1.0,0.0,153.66666666666666,1930.0,23,-37.7614,144.9393,2,1
48,4793,2,7082.0,497000.0,1,94,736112,5.9,43,2.0,1.0,1.0,0.0,84.0,1977.0,23,-37.7647,144.9412,2,1
48,10073,2,7082.0,403000.0,1,260,736112,5.9,43,2.0,1.0,2.0,0.0,73.0,1968.5,23,-37.7643,144.9477,2,1
49,4048,3,4480.0,851000.0,1,106,736210,11.8,80,3.0,1.0,2.0,385.0,140.0,2000.0,15,-37.7599,145.0849,0,1
49,365,3,4480.0,787000.0,1,16,736371,11.8,80,3.0,1.0,2.0,306.0,100.0,1985.0,15,-37.7792,145.0903,0,1
49,852,3,4480.0,812500.0,1,16,736287,11.8,80,3.0,1.0,1.0,421.0,200.0,1977.0,15,-37.7798,145.1023,0,1
55,4655,3,5678.0,1022500.0,1,196,736301,11.7,93,3.0,2.0,2.0,265.0,130.0,2000.0,29,-37.8516,145.1056,5,1
55,266,3,5678.0,686000.0,0,196,736392,11.7,93,3.0,1.0,2.0,273.0,140.5,1980.0,29,-37.8473,145.1203,5,1
55,2731,3,5678.0,625000.0,0,106,736217,11.7,93,3.0,2.0,1.0,0.0,115.0,2002.0,20,-37.8561,145.0962,5,1
55,247,2,5678.0,650000.0,0,32,736399,11.7,93,2.0,1.0,1.0,194.0,120.0,1975.0,29,-37.8509,145.1119,5,1
55,12589,3,5678.0,746000.0,1,32,736224,11.7,93,3.0,1.0,2.0,308.0,92.0,1995.0,29,-37.8505,145.1065,5,1
55,4479,3,5678.0,640000.0,0,161,736133,11.7,93,3.0,1.0,1.0,217.0,175.2,1956.5,20,-37.8562,145.1075,5,1
55,778,4,5678.0,800000.0,0,126,736112,11.7,93,4.0,2.0,1.0,0.0,150.0,1950.0,29,-37.8507,145.109,5,1
58,898,2,8920.0,1017000.0,1,106,736301,7.8,92,2.0,1.0,2.0,0.0,112.5,1940.0,2,-37.8231,145.0585,5,1
58,8742,2,8920.0,729000.0,1,161,736301,7.8,92,2.0,1.0,1.0,137.0,87.0,1970.0,2,-37.8459,145.088,5,1
58,13134,2,8920.0,615000.0,1,161,736119,7.8,92,2.0,1.0,1.0,1107.0,68.0,1960.0,2,-37.8347,145.05700000000004,5,1
58,7099,2,8920.0,683000.0,1,192,736119,7.8,92,2.0,1.0,1.0,146.0,86.0,1970.0,2,-37.8357,145.0697,5,1
58,3970,2,8920.0,430000.0,4,106,736119,7.8,92,2.0,1.0,1.0,0.0,56.0,2011.0,2,-37.8493,145.0877,5,1
58,7321,2,8920.0,717000.0,3,161,736119,7.8,92,2.0,1.0,1.0,136.0,100.0,1960.0,2,-37.8469,145.0589,5,1
58,7059,2,8920.0,435000.0,3,117,736275,7.8,92,2.0,1.0,1.0,896.0,77.0,1960.0,2,-37.8479,145.0958,5,1
58,11929,2,8920.0,502000.0,0,164,736280,7.8,92,2.0,1.0,1.0,0.0,77.0,1965.0,2,-37.8255,145.0592,5,1
58,7059,2,8920.0,435000.0,3,117,736280,7.8,92,2.0,1.0,1.0,896.0,77.0,1960.0,2,-37.8479,145.0958,5,1
58,7208,3,8920.0,591000.0,0,106,736098,7.8,92,3.0,1.0,1.0,0.0,89.0,1960.0,2,-37.8255,145.0592,5,1
58,4804,2,8920.0,693000.0,1,18,736161,7.8,92,2.0,1.0,1.0,84.0,129.66666666666669,1952.5,2,-37.832,145.0599,5,1
58,4584,2,8920.0,900000.0,1,106,736224,7.8,92,2.0,1.0,1.0,150.0,88.0,1970.0,2,-37.8438,145.066,5,1
58,12530,2,8920.0,530000.0,0,210,736224,7.8,92,2.0,1.0,1.0,0.0,76.0,1960.0,2,-37.8491,145.086,5,1
58,8721,2,8920.0,805000.0,0,161,736406,7.8,92,2.0,2.0,2.0,188.0,119.5,1960.0,2,-37.8442,145.0668,5,1
58,4350,2,8920.0,590000.0,1,106,736406,7.8,92,2.0,1.0,1.0,0.0,132.5,1956.6666666666667,2,-37.847,145.0672,5,1
58,11023,2,8920.0,530000.0,0,73,736106,7.8,92,2.0,1.0,1.0,0.0,116.0,1925.0,2,-37.8361,145.0599,5,1
58,11161,2,8920.0,558000.0,1,32,736198,7.8,92,3.0,1.0,1.0,0.0,120.66666666666667,1923.3333333333333,2,-37.8316,145.06799999999996,5,1
58,4564,2,8920.0,820000.0,1,106,736385,7.8,92,2.0,1.0,1.0,166.0,158.0,1969.0,2,-37.8439,145.0662,5,1
58,580,2,8920.0,667000.0,1,255,736142,7.8,92,2.0,1.0,1.0,83.0,81.0,1960.0,2,-37.8355,145.0633,5,1
58,562,2,8920.0,700000.0,1,135,736295,7.8,92,2.0,1.0,1.0,631.0,75.0,1970.0,2,-37.8434,145.08100000000005,5,1
58,4555,2,8920.0,810000.0,1,81,736295,7.8,92,2.0,1.0,1.0,0.0,338.5,1949.5,2,-37.8357,145.0595,5,1
60,6959,2,3265.0,830000.0,1,42,736119,9.0,94,2.0,1.0,1.0,110.0,83.0,1960.0,2,-37.8264,145.0824,5,1
60,8833,2,3265.0,722000.0,1,106,736280,9.0,94,2.0,1.0,1.0,0.0,92.0,1965.0,2,-37.8205,145.0828,5,1
60,4524,2,3265.0,690500.0,3,73,736077,9.0,94,2.0,1.0,1.0,118.0,313.5,2001.5,2,-37.8257,145.0856,5,1
60,11031,2,3265.0,736000.0,1,135,736142,9.0,94,2.0,1.0,2.0,132.0,226.0,1993.2,2,-37.8234,145.0731,5,1
60,6950,2,3265.0,685000.0,1,192,736295,9.0,94,2.0,1.0,1.0,122.0,246.0,1989.6,2,-37.8236,145.0729,5,1
60,4752,2,3265.0,1016000.0,1,73,736175,9.0,94,2.0,1.0,2.0,0.0,203.0,1928.0,2,-37.8291,145.0826,5,1
62,13166,1,3106.0,468000.0,1,155,736399,3.2,42,1.0,1.0,1.0,861.0,157.0,1970.0,32,-37.7851,144.9723,2,1
62,6191,1,3106.0,390000.0,1,114,736161,3.2,42,1.0,1.0,1.0,0.0,139.33333333333334,1970.0,32,-37.7907,144.9691,2,1
62,2734,1,3106.0,437000.0,1,155,736231,3.2,42,1.0,1.0,1.0,0.0,56.0,1970.0,32,-37.7798,144.9707,2,1
62,8554,2,3106.0,520000.0,4,155,736231,3.2,42,2.0,1.0,1.0,0.0,86.0,1940.0,32,-37.7813,144.9773,2,1
62,5894,2,3106.0,570000.0,1,260,736142,3.2,42,2.0,1.0,1.0,0.0,76.0,1975.0,32,-37.7902,144.97,2,1
63,821,3,7822.0,820000.0,1,196,736210,11.4,125,3.0,1.0,2.0,0.0,96.0,1989.0,8,-37.897,145.0623,5,1
63,4648,2,7822.0,600000.0,3,255,736301,11.4,125,2.0,1.0,1.0,73.0,61.0,1970.0,8,-37.897,145.0593,5,1
63,6954,2,7822.0,510000.0,1,135,736392,11.4,125,2.0,1.0,1.0,0.0,69.0,1970.0,8,-37.8912,145.0644,5,1
63,7049,1,7822.0,255000.0,1,196,736392,11.4,125,1.0,1.0,1.0,0.0,90.0,1970.0,8,-37.8875,145.0599,5,1
63,12615,1,7822.0,346000.0,1,255,736392,11.4,125,1.0,1.0,1.0,60.0,48.0,1970.0,8,-37.8965,145.0618,5,1
63,416,2,7822.0,586000.0,1,260,736392,11.4,125,2.0,1.0,1.0,898.0,106.5,1970.0,8,-37.9003,145.0634,5,1
63,8883,2,7822.0,772000.0,1,260,736119,11.4,125,2.0,1.0,2.0,0.0,100.0,1973.0,8,-37.8863,145.066,5,1
63,8822,2,7822.0,525000.0,3,260,736119,11.4,125,2.0,1.0,2.0,0.0,67.0,2009.0,8,-37.8893,145.0589,5,1
63,7316,1,7822.0,290000.0,1,196,736119,11.4,125,1.0,1.0,1.0,0.0,50.0,1960.0,8,-37.8858,145.0632,5,1
63,10175,1,7822.0,363000.0,1,260,736119,11.4,125,1.0,1.0,1.0,0.0,60.0,1965.0,8,-37.8982,145.0625,5,1
63,8686,2,7822.0,360000.0,4,82,736182,11.4,125,2.0,1.0,1.0,0.0,70.0,1970.0,8,-37.9032,145.0555,5,1
63,8946,2,7822.0,516000.0,1,260,736182,11.4,125,2.0,1.0,1.0,0.0,60.333333333333336,1945.0,8,-37.889,145.0533,5,1
63,881,1,7822.0,330000.0,1,260,736182,11.4,125,1.0,1.0,1.0,0.0,33.0,1970.0,8,-37.8888,145.0533,5,1
63,1179,1,7822.0,260000.0,4,82,736091,11.4,125,1.0,1.0,1.0,0.0,100.0,1968.0,8,-37.8983,145.0627,5,1
63,12279,3,7822.0,1008000.0,1,255,736275,11.4,125,3.0,2.0,1.0,300.0,130.0,1990.0,8,-37.8974,145.0539,5,1
63,8921,2,7822.0,625000.0,1,255,736275,11.4,125,2.0,1.0,1.0,78.0,140.0,1973.75,8,-37.8967,145.0627,5,1
63,7143,2,7822.0,545000.0,0,196,736217,11.4,125,2.0,1.0,1.0,109.0,160.0,1941.25,8,-37.8971,145.0597,5,1
63,660,3,7822.0,1170000.0,1,255,736217,11.4,125,3.0,1.0,2.0,0.0,170.0,1925.0,8,-37.8977,145.0493,5,1
63,2066,1,7822.0,250000.0,0,260,736217,11.4,125,1.0,1.0,1.0,0.0,34.0,1960.0,8,-37.8982,145.0625,5,1
63,4549,2,7822.0,465000.0,1,196,736371,11.4,125,2.0,1.0,1.0,0.0,56.0,1970.0,8,-37.8881,145.0558,5,1
63,3971,2,7822.0,460000.0,4,196,736127,11.4,125,2.0,1.0,1.0,0.0,107.33333333333334,1943.3333333333333,8,-37.8936,145.056,5,1
63,8803,2,7822.0,804000.0,1,260,736189,11.4,125,2.0,2.0,1.0,0.0,86.0,1993.0,8,-37.9,145.0548,5,1
63,12609,1,7822.0,345000.0,1,227,736252,11.4,125,1.0,1.0,1.0,0.0,162.5,2003.5,8,-37.8968,145.0609,5,1
63,8855,2,7822.0,588000.0,3,255,736161,11.4,125,2.0,1.0,1.0,133.0,71.0,2011.0,8,-37.89,145.0559,5,1
63,820,2,7822.0,455000.0,1,255,736161,11.4,125,2.0,1.0,1.0,0.0,73.0,1970.0,8,-37.8897,145.0524,5,1
63,13121,3,7822.0,602500.0,1,227,736161,11.4,125,3.0,1.0,2.0,0.0,117.25,1978.75,8,-37.8893,145.0589,5,1
63,1190,2,7822.0,662000.0,1,196,736224,11.4,125,4.0,2.0,1.0,0.0,161.5,1987.5,8,-37.8873,145.0572,5,1
63,4816,3,7822.0,920000.0,3,255,736224,11.4,125,3.0,2.0,1.0,283.0,250.0,2005.0,8,-37.8974,145.0622,5,1
63,296,2,7822.0,656000.0,1,185,736133,11.4,125,2.0,1.0,1.0,103.0,82.0,1970.0,8,-37.8873,145.0559,5,1
63,4367,2,7822.0,415000.0,1,260,736133,11.4,125,2.0,1.0,1.0,0.0,64.0,1970.0,8,-37.8889,145.048,5,1
63,10171,2,7822.0,650000.0,1,260,736133,11.4,125,2.0,1.0,1.0,174.0,80.0,1975.0,8,-37.8978,145.062,5,1
63,13137,2,7822.0,380000.0,3,255,736287,11.4,125,2.0,1.0,1.0,0.0,146.0,1987.5,8,-37.8957,145.0599,5,1
63,4642,2,7822.0,765000.0,1,255,736287,11.4,125,2.0,1.0,1.0,134.0,110.0,1965.0,8,-37.8987,145.0557,5,1
63,1116,1,7822.0,350000.0,1,260,736287,11.4,125,1.0,1.0,1.0,0.0,53.0,1980.0,8,-37.8894,145.0508,5,1
63,3393,2,7822.0,983500.0,1,227,736198,11.4,125,2.0,1.0,1.0,333.0,166.5,1930.0,8,-37.8867,145.0653,5,1
63,13165,2,7822.0,572000.0,1,196,736198,11.4,125,2.0,2.0,1.0,0.0,155.25,2014.0,8,-37.8873,145.0572,5,1
63,4754,2,7822.0,601000.0,1,161,736385,11.4,125,2.0,1.0,1.0,132.0,104.0,1970.0,8,-37.8959,145.06,5,1
63,370,2,7822.0,405000.0,0,137,736385,11.4,125,2.0,1.0,1.0,967.0,72.0,1970.0,8,-37.8843,145.0531,5,1
63,2765,2,7822.0,370000.0,4,227,736171,11.4,125,2.0,1.0,1.0,0.0,68.0,1950.0,8,-37.8959,145.0639,5,1
63,10127,2,7822.0,585000.0,1,14,736142,11.4,125,2.0,1.0,1.0,108.0,67.0,1970.0,8,-37.8973,145.0596,5,1
63,10013,2,7822.0,450000.0,1,6,736142,11.4,125,2.0,1.0,1.0,0.0,72.0,1970.0,8,-37.8999,145.0575,5,1
63,4964,2,7822.0,737000.0,1,255,736142,11.4,125,2.0,1.0,1.0,165.0,103.5,1990.0,8,-37.8927,145.0539,5,1
63,790,2,7822.0,605000.0,1,255,736295,11.4,125,2.0,1.0,1.0,0.0,70.0,1973.0,8,-37.8956,145.0613,5,1
63,10118,2,7822.0,632500.0,1,32,736112,11.4,125,2.0,1.0,1.0,99.0,98.0,1965.0,8,-37.8946,145.0588,5,1
63,11165,2,7822.0,435000.0,1,82,736112,11.4,125,2.0,1.0,1.0,0.0,60.0,1980.0,8,-37.8986,145.0567,5,1
63,3046,2,7822.0,468250.0,1,196,736204,11.4,125,2.0,1.0,1.0,912.0,75.0,2008.0,8,-37.8936,145.056,5,1
63,1187,1,7822.0,270000.0,1,260,736175,11.4,125,1.0,1.0,1.0,0.0,89.0,1968.0,8,-37.885999999999996,145.0659,5,1
63,7313,1,7822.0,365000.0,1,260,736175,11.4,125,1.0,1.0,1.0,0.0,48.0,1960.0,8,-37.8887,145.048,5,1
63,6944,1,7822.0,340000.0,1,260,736175,11.4,125,1.0,1.0,1.0,0.0,74.0,1960.0,8,-37.8894,145.0508,5,1
67,11139,2,2379.0,722500.0,1,82,736210,8.9,124,2.0,1.0,1.0,0.0,100.0,1960.0,8,-37.8865,145.0302,5,1
67,4491,1,2379.0,323000.0,1,260,736392,8.9,124,1.0,1.0,1.0,820.0,83.5,1960.0,8,-37.8866,145.0322,5,1
67,8702,2,2379.0,550000.0,4,82,736392,8.9,124,2.0,1.0,1.0,806.0,78.0,1960.0,8,-37.8852,145.024,5,1
67,1274,2,2379.0,638000.0,3,82,736287,8.9,124,2.0,2.0,1.0,0.0,116.5,1940.0,8,-37.8862,145.0175,5,1
69,2052,2,6923.0,580000.0,3,2,736392,8.1,123,2.0,1.0,1.0,934.0,68.0,2012.0,8,-37.8607,145.0116,5,1
